read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00869:260:H3KWNDSXY:3:1365:13738:15796,SELENOW,NM_003009,442,611,-,-
A00869:260:H3KWNDSXY:3:1546:6488:4210,SELENOW,NM_003009,606,743,-,-
A00869:260:H3KWNDSXY:3:2331:2058:2675,SELENOF,NM_004261,273,399,-,-
A00869:260:H3KWNDSXY:3:2353:7554:3051,SELENOF,NM_004261,611,825,-,-
A00869:260:H3KWNDSXY:3:1511:11261:19179,SELENOF,NM_004261,613,825,-,-
A00869:260:H3KWNDSXY:3:1135:29857:6292,SELENOF,NM_004261,671,765,-,-
A00869:260:H3KWNDSXY:3:2277:30445:1986,SELENOF,NM_004261,822,1099,-,-
A00869:260:H3KWNDSXY:3:2313:31774:20697,TXNRD2,NM_006440,22,77,+,+
A00869:260:H3KWNDSXY:3:1375:21793:32910,TXNRD2,NM_006440,178,694,-,-
A00869:260:H3KWNDSXY:3:1268:30129:35728,TXNRD2,NM_006440,186,270,-,-
A00869:260:H3KWNDSXY:3:1113:3658:34350,TXNRD2,NM_006440,192,289,-,-
A00869:260:H3KWNDSXY:3:1506:26811:30452,TXNRD2,NM_006440,194,279,-,-
A00869:260:H3KWNDSXY:3:1541:20148:17785,TXNRD2,NM_006440,210,310,-,-
A00869:260:H3KWNDSXY:3:1543:26341:30358,TXNRD2,NM_006440,215,454,-,-
A00869:260:H3KWNDSXY:3:1220:17616:20509,TXNRD2,NM_006440,231,410,-,-
A00869:260:H3KWNDSXY:3:1545:16333:7545,TXNRD2,NM_006440,233,312,-,-
A00869:260:H3KWNDSXY:3:1536:21034:10520,TXNRD2,NM_006440,259,413,-,-
A00869:260:H3KWNDSXY:3:2317:8305:35321,TXNRD2,NM_006440,268,425,-,-
A00869:260:H3KWNDSXY:3:1332:18023:18082,TXNRD2,NM_006440,279,451,-,-
A00869:260:H3KWNDSXY:3:2230:18810:2347,TXNRD2,NM_006440,298,449,-,-
A00869:260:H3KWNDSXY:3:2365:19416:27978,TXNRD2,NM_006440,302,472,-,-
A00869:260:H3KWNDSXY:3:2160:1208:12477,TXNRD2,NM_006440,318,538,-,-
A00869:260:H3KWNDSXY:3:1409:5113:1673,TXNRD2,NM_006440,324,510,-,-
A00869:260:H3KWNDSXY:3:1508:29252:6277,TXNRD2,NM_006440,327,416,-,-
A00869:260:H3KWNDSXY:3:1660:5737:24831,TXNRD2,NM_006440,388,526,-,-
A00869:260:H3KWNDSXY:3:2574:16911:18286,TXNRD2,NM_006440,402,1102,-,-
A00869:260:H3KWNDSXY:3:2677:25201:14794,TXNRD2,NM_006440,409,873,-,-
A00869:260:H3KWNDSXY:3:1262:10592:33207,TXNRD2,NM_006440,498,584,-,-
A00869:260:H3KWNDSXY:3:2272:29487:33739,TXNRD2,NM_006440,737,850,+,+
A00869:260:H3KWNDSXY:3:1454:19099:31501,TXNRD2,NM_006440,889,996,-,-
A00869:260:H3KWNDSXY:3:1557:3956:35368,TXNRD2,NM_006440,1014,1095,-,-
A00869:260:H3KWNDSXY:3:1554:28230:31313,TXNRD2,NM_006440,1057,1397,-,-
A00869:260:H3KWNDSXY:3:1633:3956:35399,TXNRD2,NM_006440,1115,1247,-,-
A00869:260:H3KWNDSXY:3:2436:28556:31970,TXNRD2,NM_006440,1156,1166,-,-
A00869:260:H3KWNDSXY:3:1527:27850:28526,TXNRD2,NM_006440,1293,1343,-,-
A00869:260:H3KWNDSXY:3:2144:6750:17159,TXNRD2,NM_006440,1431,1494,-,-
A00869:260:H3KWNDSXY:3:2623:17363:18724,TXNRD2,NM_006440,1464,1830,-,-
A00869:260:H3KWNDSXY:3:2324:29668:31641,TXNRD2,NM_006440,1476,1638,-,-
A00869:260:H3KWNDSXY:3:1212:4119:15421,TXNRD2,NM_006440,1531,1633,-,-
A00869:260:H3KWNDSXY:3:2427:10257:7607,TXNRD2,NM_006440,1539,1620,-,-
A00869:260:H3KWNDSXY:3:1226:14335:29763,TXNRD2,NM_006440,1540,1627,-,-
A00869:260:H3KWNDSXY:3:1649:5484:29935,TXNRD2,NM_006440,1583,1731,-,-
A00869:260:H3KWNDSXY:3:1206:21007:13698,TXNRD2,NM_006440,1595,1612,-,-
A00869:260:H3KWNDSXY:3:2139:12120:35509,TXNRD2,NM_006440,1892,1922,-,-
A00869:260:H3KWNDSXY:3:1573:25626:19006,SEPHS2,NM_012248,221,421,-,-
A00869:260:H3KWNDSXY:3:2223:1651:15687,SEPHS2,NM_012248,226,392,-,-
A00869:260:H3KWNDSXY:3:1230:9977:20337,SEPHS2,NM_012248,240,240,-,-
A00869:260:H3KWNDSXY:3:1170:30282:23500,SEPHS2,NM_012248,258,367,-,-
A00869:260:H3KWNDSXY:3:2360:24451:3161,SEPHS2,NM_012248,258,492,-,-
A00869:260:H3KWNDSXY:3:2418:23068:31485,SEPHS2,NM_012248,259,481,+,+
A00869:260:H3KWNDSXY:3:1474:25301:27273,SEPHS2,NM_012248,279,305,-,-
A00869:260:H3KWNDSXY:3:1474:25301:27273,SEPHS2,NM_012248,305,590,-,-
A00869:260:H3KWNDSXY:3:1537:17987:35587,SEPHS2,NM_012248,617,681,-,-
A00869:260:H3KWNDSXY:3:1152:22073:28917,SEPHS2,NM_012248,779,803,-,-
A00869:260:H3KWNDSXY:3:1201:1967:14011,SEPHS2,NM_012248,807,824,-,-
A00869:260:H3KWNDSXY:3:1374:14995:8703,SEPHS2,NM_012248,817,864,-,-
A00869:260:H3KWNDSXY:3:1125:27507:33661,SEPHS2,NM_012248,1059,1059,-,-
A00869:260:H3KWNDSXY:3:2629:8992:7232,SEPHS2,NM_012248,1129,1225,-,-
A00869:260:H3KWNDSXY:3:1539:18222:1141,SEPHS2,NM_012248,1274,1411,-,-
A00869:260:H3KWNDSXY:3:1615:1985:14011,SEPHS2,NM_012248,1316,1568,-,-
A00869:260:H3KWNDSXY:3:1429:5249:9236,SEPHS2,NM_012248,1338,1346,-,-
A00869:260:H3KWNDSXY:3:1548:14904:36824,SEPHS2,NM_012248,1721,1794,-,-
A00869:260:H3KWNDSXY:3:2354:26558:33176,SEPHS2,NM_012248,1737,1772,-,-
A00869:260:H3KWNDSXY:3:1416:13928:20259,SEPHS2,NM_012248,1923,1945,-,-
A00869:260:H3KWNDSXY:3:1101:10230:25128,SELENOT,NM_016275,48,117,-,-
A00869:260:H3KWNDSXY:3:2365:5204:13385,SELENOT,NM_016275,108,281,-,-
A00869:260:H3KWNDSXY:3:1356:13792:17112,SELENOT,NM_016275,138,193,-,-
A00869:260:H3KWNDSXY:3:1556:30237:31281,SELENOT,NM_016275,321,321,-,-
A00869:260:H3KWNDSXY:3:1278:3305:1517,SELENOT,NM_016275,1092,1148,-,-
A00869:260:H3KWNDSXY:3:2453:17155:10598,SELENOT,NM_016275,1960,2010,-,-
A00869:260:H3KWNDSXY:3:1207:5656:27633,SELENOT,NM_016275,2454,2534,-,-
A00869:260:H3KWNDSXY:3:2143:1687:25833,SELENOT,NM_016275,2812,2813,-,-
A00869:260:H3KWNDSXY:3:2363:27425:7842,MSRB1,NM_016332,225,1142,-,-
A00869:260:H3KWNDSXY:3:2633:6207:34788,MSRB1,NM_016332,378,474,+,+
A00869:260:H3KWNDSXY:3:2328:5132:17613,SELENOS,NM_018445,57,1136,-,-
A00869:260:H3KWNDSXY:3:2601:13937:29450,SELENOS,NM_018445,587,730,-,-
A00869:260:H3KWNDSXY:3:2433:4598:27837,SELENON,NM_020451,259,460,-,-
A00869:260:H3KWNDSXY:3:1246:24343:9392,SELENON,NM_020451,459,573,-,-
A00869:260:H3KWNDSXY:3:1463:31376:6793,SELENON,NM_020451,490,1529,-,-
A00869:260:H3KWNDSXY:3:1121:1316:15327,SELENON,NM_020451,671,957,+,+
A00869:260:H3KWNDSXY:3:2568:12717:17315,SELENON,NM_020451,807,914,-,-
A00869:260:H3KWNDSXY:3:1272:32850:28134,SELENON,NM_020451,1338,3322,+,+
A00869:260:H3KWNDSXY:3:2333:22580:16799,SELENON,NM_020451,1340,3322,+,+
A00869:260:H3KWNDSXY:3:2159:24279:18114,SELENON,NM_020451,1421,1439,-,-
A00869:260:H3KWNDSXY:3:1276:10212:11443,SELENON,NM_020451,1639,1640,-,-
A00869:260:H3KWNDSXY:3:1133:30092:18881,SELENON,NM_020451,1693,1831,-,-
A00869:260:H3KWNDSXY:3:1455:23529:34068,SELENON,NM_020451,1704,1751,-,-
A00869:260:H3KWNDSXY:3:2319:27950:10441,SELENON,NM_020451,1726,1812,-,-
A00869:260:H3KWNDSXY:3:2631:23303:6872,SELENON,NM_020451,1861,2185,-,-
A00869:260:H3KWNDSXY:3:1358:2365:29074,SELENON,NM_020451,1951,3255,-,-
A00869:260:H3KWNDSXY:3:1365:18159:32471,SELENON,NM_020451,2091,2249,-,-
A00869:260:H3KWNDSXY:3:1627:22598:6464,SELENON,NM_020451,2401,2526,-,-
A00869:260:H3KWNDSXY:3:2251:7229:36432,SELENON,NM_020451,2870,3022,+,+
A00869:260:H3KWNDSXY:3:2131:7862:24596,SELENON,NM_020451,2939,3672,+,+
A00869:260:H3KWNDSXY:3:2642:15754:18599,SELENON,NM_020451,2963,3012,+,+
A00869:260:H3KWNDSXY:3:2428:23647:18239,SELENON,NM_020451,3024,3127,+,+
A00869:260:H3KWNDSXY:3:1336:28537:15311,SELENON,NM_020451,3879,4058,-,-
A00869:260:H3KWNDSXY:3:1356:17626:29512,SELENON,NM_020451,4086,4179,-,-
A00869:260:H3KWNDSXY:3:1315:31259:31140,SELENOO,NM_031454,33,129,+,+
A00869:260:H3KWNDSXY:3:2308:29839:28745,SELENOO,NM_031454,262,363,-,-
A00869:260:H3KWNDSXY:3:2231:8151:22905,SELENOO,NM_031454,352,562,-,-
A00869:260:H3KWNDSXY:3:1251:12563:35900,SELENOO,NM_031454,398,567,+,-
A00869:260:H3KWNDSXY:3:1506:24388:23876,SELENOO,NM_031454,727,891,-,-
A00869:260:H3KWNDSXY:3:2261:16233:20400,SELENOO,NM_031454,855,1453,-,-
A00869:260:H3KWNDSXY:3:1261:14534:3583,SELENOO,NM_031454,856,1453,-,-
A00869:260:H3KWNDSXY:3:1112:4092:14622,SELENOO,NM_031454,869,1005,-,-
A00869:260:H3KWNDSXY:3:2133:28311:22060,SELENOO,NM_031454,964,1273,-,-
A00869:260:H3KWNDSXY:3:1515:30752:24784,SELENOO,NM_031454,1093,1097,-,-
A00869:260:H3KWNDSXY:3:1156:21875:19398,SELENOO,NM_031454,1096,1126,-,-
A00869:260:H3KWNDSXY:3:1120:12264:36699,SELENOO,NM_031454,1166,1310,-,-
A00869:260:H3KWNDSXY:3:1151:2528:28166,SELENOO,NM_031454,1166,1681,-,-
A00869:260:H3KWNDSXY:3:1151:2428:29183,SELENOO,NM_031454,1169,1681,-,-
A00869:260:H3KWNDSXY:3:2614:20347:17660,SELENOO,NM_031454,1182,1305,-,-
A00869:260:H3KWNDSXY:3:2404:7292:22044,SELENOO,NM_031454,1229,1450,-,-
A00869:260:H3KWNDSXY:3:1414:30635:32189,SELENOO,NM_031454,1271,1329,-,-
A00869:260:H3KWNDSXY:3:2631:13006:7701,SELENOO,NM_031454,1348,1375,-,-
A00869:260:H3KWNDSXY:3:2507:18132:2550,SELENOO,NM_031454,1534,1886,-,-
A00869:260:H3KWNDSXY:3:1204:8657:18396,SELENOO,NM_031454,1538,1673,+,+
A00869:260:H3KWNDSXY:3:2247:8947:30608,SELENOO,NM_031454,1600,1782,-,-
A00869:260:H3KWNDSXY:3:1118:28474:4836,SELENOO,NM_031454,1627,1768,-,-
A00869:260:H3KWNDSXY:3:1222:16947:36010,SELENOO,NM_031454,1675,1746,-,-
A00869:260:H3KWNDSXY:3:1429:1118:18834,SELENOO,NM_031454,1702,1823,-,-
A00869:260:H3KWNDSXY:3:2473:23421:11804,SELENOO,NM_031454,1712,2023,-,-
A00869:260:H3KWNDSXY:3:1150:16848:25160,SELENOO,NM_031454,1784,1893,-,-
A00869:260:H3KWNDSXY:3:1470:31512:36526,SELENOO,NM_031454,1830,2013,-,-
A00869:260:H3KWNDSXY:3:1531:32208:22545,SELENOO,NM_031454,1843,1898,-,-
A00869:260:H3KWNDSXY:3:1113:17987:31641,SELENOO,NM_031454,1871,2015,-,-
A00869:260:H3KWNDSXY:3:2375:21016:9048,SELENOO,NM_031454,1896,2011,-,-
A00869:260:H3KWNDSXY:3:2164:4237:15843,SELENOO,NM_031454,1898,2026,-,-
A00869:260:H3KWNDSXY:3:1619:32687:27164,SELENOO,NM_031454,1961,2067,-,-
A00869:260:H3KWNDSXY:3:2462:1705:13088,SELENOO,NM_031454,1977,2033,-,+
A00869:260:H3KWNDSXY:3:1349:18530:13041,SELENOO,NM_031454,2070,2268,-,-
A00869:260:H3KWNDSXY:3:2103:17779:28933,SELENOO,NM_031454,2106,2156,-,-
A00869:260:H3KWNDSXY:3:1535:7365:32377,SELENOI,NM_033505,64,336,-,-
A00869:260:H3KWNDSXY:3:1147:18873:3114,SELENOI,NM_033505,321,2255,-,-
A00869:260:H3KWNDSXY:3:1429:13440:10864,SELENOI,NM_033505,535,544,-,-
A00869:260:H3KWNDSXY:3:1247:3549:26929,SELENOI,NM_033505,574,803,-,-
A00869:260:H3KWNDSXY:3:1536:9001:34084,SELENOI,NM_033505,1366,1513,-,-
A00869:260:H3KWNDSXY:3:2244:17390:7780,SELENOI,NM_033505,2027,2159,-,-
A00869:260:H3KWNDSXY:3:1527:21585:1454,SELENOI,NM_033505,2086,2288,-,-
A00869:260:H3KWNDSXY:3:1224:23665:19366,SELENOI,NM_033505,2353,3938,-,-
A00869:260:H3KWNDSXY:3:1119:6433:11725,SELENOI,NM_033505,2453,2497,-,-
A00869:260:H3KWNDSXY:3:2173:24153:36526,SELENOI,NM_033505,2877,2878,-,-
A00869:260:H3KWNDSXY:3:1118:9381:35055,SELENOI,NM_033505,2980,3053,-,-
A00869:260:H3KWNDSXY:3:1161:18638:18615,SELENOI,NM_033505,3244,3316,-,-
A00869:260:H3KWNDSXY:3:2472:16071:19210,SELENOI,NM_033505,3250,3316,-,-
A00869:260:H3KWNDSXY:3:2212:31882:2472,SELENOI,NM_033505,3281,3316,-,-
A00869:260:H3KWNDSXY:3:1559:30273:19100,SELENOI,NM_033505,3855,3956,-,-
A00869:260:H3KWNDSXY:3:2316:16523:28040,SELENOI,NM_033505,4156,4342,-,-
A00869:260:H3KWNDSXY:3:1236:2998:28260,SELENOI,NM_033505,4271,4271,-,-
A00869:260:H3KWNDSXY:3:1339:14841:4711,SELENOI,NM_033505,4382,4582,-,-
A00869:260:H3KWNDSXY:3:1129:12029:34538,SELENOI,NM_033505,5265,5383,-,-
A00869:260:H3KWNDSXY:3:1378:6027:25770,SELENOI,NM_033505,5532,6070,-,-
A00869:260:H3KWNDSXY:3:2246:24822:32612,SELENOI,NM_033505,5820,6991,-,-
A00869:260:H3KWNDSXY:3:1128:5656:34178,SELENOI,NM_033505,6112,6173,-,-
A00869:260:H3KWNDSXY:3:1230:13883:10473,SELENOI,NM_033505,6392,6475,-,-
A00869:260:H3KWNDSXY:3:1332:14371:34428,SELENOI,NM_033505,6466,6528,-,-
A00869:260:H3KWNDSXY:3:1660:21549:2018,SELENOI,NM_033505,6750,6773,-,-
A00869:260:H3KWNDSXY:3:2516:31575:31563,SELENOI,NM_033505,6971,7229,-,-
A00869:260:H3KWNDSXY:3:1357:2166:15515,SELENOI,NM_033505,7127,7169,-,-
A00869:260:H3KWNDSXY:3:2617:12744:18803,SELENOI,NM_033505,7163,7210,-,-
A00869:260:H3KWNDSXY:3:2162:26892:3317,SELENOI,NM_033505,7228,7515,-,-
A00869:260:H3KWNDSXY:3:2320:2763:21652,SELENOI,NM_033505,7240,7302,-,-
A00869:260:H3KWNDSXY:3:2237:7627:22811,SELENOI,NM_033505,7467,7967,-,-
A00869:260:H3KWNDSXY:3:1501:23637:26459,SELENOI,NM_033505,7497,7630,-,-
A00869:260:H3KWNDSXY:3:1541:15691:3364,SELENOI,NM_033505,7497,7719,-,-
A00869:260:H3KWNDSXY:3:1312:5782:31704,SELENOI,NM_033505,7591,7592,-,-
A00869:260:H3KWNDSXY:3:1570:14470:1595,SELENOI,NM_033505,7698,7808,-,-
A00869:260:H3KWNDSXY:3:1655:19949:11804,SELENOI,NM_033505,7698,7908,-,-
A00869:260:H3KWNDSXY:3:2343:19714:30499,SELENOI,NM_033505,7698,7944,-,-
A00869:260:H3KWNDSXY:3:1404:27733:11350,SELENOI,NM_033505,7731,7898,-,-
A00869:260:H3KWNDSXY:3:1148:1199:21167,SELENOI,NM_033505,7837,7939,-,-
A00869:260:H3KWNDSXY:3:1423:3360:1172,TXNRD3,NM_052883,152,194,-,-
A00869:260:H3KWNDSXY:3:1371:19696:22608,SELENOM,NM_080430,64,410,-,-
A00869:260:H3KWNDSXY:3:1364:6153:3035,SELENOM,NM_080430,456,459,-,-
A00869:260:H3KWNDSXY:3:2630:16984:31187,SELENOM,NM_080430,461,501,-,-
A00869:260:H3KWNDSXY:3:1517:28429:26710,SELENOH,NM_170746,1,108,-,-
A00869:260:H3KWNDSXY:3:2172:1868:19507,SELENOH,NM_170746,89,641,-,-
A00869:260:H3KWNDSXY:3:2147:4336:19617,SELENOH,NM_170746,236,407,-,-
A00869:260:H3KWNDSXY:3:2134:26313:27148,SELENOH,NM_170746,244,256,-,-
A00869:260:H3KWNDSXY:3:1108:17888:17722,SELENOH,NM_170746,258,299,-,-
A00869:260:H3KWNDSXY:3:1277:7283:5869,SELENOH,NM_170746,265,383,-,-
A00869:260:H3KWNDSXY:3:1224:20247:3020,SELENOH,NM_170746,286,424,-,-
A00869:260:H3KWNDSXY:3:1417:1805:18677,SELENOH,NM_170746,294,408,-,-
A00869:260:H3KWNDSXY:3:2213:17192:23844,SELENOH,NM_170746,321,376,-,-
A00869:260:H3KWNDSXY:3:1644:27823:22373,SELENOH,NM_170746,321,434,-,-
A00869:260:H3KWNDSXY:3:1670:14651:19758,SELENOH,NM_170746,350,393,-,-
A00869:260:H3KWNDSXY:3:2327:25066:6793,SELENOH,NM_170746,359,433,-,-
A00869:260:H3KWNDSXY:3:1559:8703:6574,SELENOH,NM_170746,363,538,-,-
A00869:260:H3KWNDSXY:3:2213:23158:2174,SELENOH,NM_170746,412,429,-,-
A00869:260:H3KWNDSXY:3:1232:29161:29982,SELENOH,NM_170746,461,597,-,-
A00869:260:H3KWNDSXY:3:2343:12554:27398,SELENOH,NM_170746,468,574,-,-
A00869:260:H3KWNDSXY:3:1471:10583:13338,SELENOH,NM_170746,468,600,-,-
A00869:260:H3KWNDSXY:3:1652:17526:13933,SELENOH,NM_170746,474,505,+,+
A00869:260:H3KWNDSXY:3:1340:25925:21527,SELENOH,NM_170746,477,514,-,-
A00869:260:H3KWNDSXY:3:1333:24885:15718,SELENOH,NM_170746,502,591,-,-
A00869:260:H3KWNDSXY:3:1550:31105:5979,SELENOH,NM_170746,622,774,-,-
A00869:260:H3KWNDSXY:3:1123:14534:24158,SELENOH,NM_170746,639,651,-,-
A00869:260:H3KWNDSXY:3:2547:27425:21308,SELENOH,NM_170746,662,715,-,-
A00869:260:H3KWNDSXY:3:2542:27525:33505,SELENOH,NM_170746,673,674,-,-
A00869:260:H3KWNDSXY:3:1326:9715:21512,SELENOH,NM_170746,675,781,-,-
A00869:260:H3KWNDSXY:3:2251:7663:2268,SELENOH,NM_170746,675,783,-,-
A00869:260:H3KWNDSXY:3:1454:21016:12117,SELENOH,NM_170746,1066,1274,-,-
A00869:260:H3KWNDSXY:3:1321:32145:12258,MALAT1,NR_002819,29,650,-,-
A00869:260:H3KWNDSXY:3:1224:19560:35650,MALAT1,NR_002819,49,1849,-,-
A00869:260:H3KWNDSXY:3:1517:20365:7576,MALAT1,NR_002819,83,2762,-,-
A00869:260:H3KWNDSXY:3:2574:7545:24205,MALAT1,NR_002819,92,942,-,-
A00869:260:H3KWNDSXY:3:1214:27778:32972,MALAT1,NR_002819,96,2722,-,-
A00869:260:H3KWNDSXY:3:1133:15899:35571,MALAT1,NR_002819,106,7431,-,-
A00869:260:H3KWNDSXY:3:2434:18023:25347,MALAT1,NR_002819,169,782,-,-
A00869:260:H3KWNDSXY:3:1351:16839:27743,MALAT1,NR_002819,177,1808,-,-
A00869:260:H3KWNDSXY:3:1423:8901:8328,MALAT1,NR_002819,226,5218,-,-
A00869:260:H3KWNDSXY:3:1119:15356:27962,MALAT1,NR_002819,282,3331,-,-
A00869:260:H3KWNDSXY:3:1561:23538:14982,MALAT1,NR_002819,352,5875,-,-
A00869:260:H3KWNDSXY:3:1174:31222:28635,MALAT1,NR_002819,352,7787,-,-
A00869:260:H3KWNDSXY:3:1229:8829:19413,MALAT1,NR_002819,545,566,-,-
A00869:260:H3KWNDSXY:3:2448:23059:7952,MALAT1,NR_002819,597,4864,-,-
A00869:260:H3KWNDSXY:3:1524:9986:22858,MALAT1,NR_002819,601,7765,-,-
A00869:260:H3KWNDSXY:3:2326:17201:4038,MALAT1,NR_002819,607,2895,-,-
A00869:260:H3KWNDSXY:3:2609:24316:23469,MALAT1,NR_002819,607,7338,-,-
A00869:260:H3KWNDSXY:3:2273:31078:18020,MALAT1,NR_002819,643,2071,-,-
A00869:260:H3KWNDSXY:3:2508:13395:10598,MALAT1,NR_002819,643,4397,-,-
A00869:260:H3KWNDSXY:3:2221:15962:20337,MALAT1,NR_002819,653,2851,-,-
A00869:260:H3KWNDSXY:3:1327:11035:32315,MALAT1,NR_002819,653,5960,-,-
A00869:260:H3KWNDSXY:3:2333:11198:12085,MALAT1,NR_002819,661,5893,-,-
A00869:260:H3KWNDSXY:3:1161:18349:13009,MALAT1,NR_002819,671,2930,-,-
A00869:260:H3KWNDSXY:3:1246:16803:25614,MALAT1,NR_002819,671,4441,-,-
A00869:260:H3KWNDSXY:3:2452:15736:33160,MALAT1,NR_002819,671,5915,-,-
A00869:260:H3KWNDSXY:3:2547:30418:11021,MALAT1,NR_002819,708,767,-,-
A00869:260:H3KWNDSXY:3:2429:11424:11694,MALAT1,NR_002819,750,7519,-,-
A00869:260:H3KWNDSXY:3:1637:8892:4899,MALAT1,NR_002819,802,4572,-,-
A00869:260:H3KWNDSXY:3:1367:30463:20713,MALAT1,NR_002819,883,5908,-,-
A00869:260:H3KWNDSXY:3:2132:2862:10300,MALAT1,NR_002819,883,7133,-,-
A00869:260:H3KWNDSXY:3:1234:29848:27853,MALAT1,NR_002819,1014,3694,-,-
A00869:260:H3KWNDSXY:3:2553:30951:24533,MALAT1,NR_002819,1231,4589,-,-
A00869:260:H3KWNDSXY:3:1172:13386:8516,MALAT1,NR_002819,1268,1493,-,-
A00869:260:H3KWNDSXY:3:2675:4001:23422,MALAT1,NR_002819,1293,1895,-,-
A00869:260:H3KWNDSXY:3:1142:2962:24345,MALAT1,NR_002819,1303,1426,-,-
A00869:260:H3KWNDSXY:3:1354:27199:26052,MALAT1,NR_002819,1303,2644,-,-
A00869:260:H3KWNDSXY:3:1610:9769:20008,MALAT1,NR_002819,1304,1327,-,-
A00869:260:H3KWNDSXY:3:1446:13783:17409,MALAT1,NR_002819,1304,1328,-,-
A00869:260:H3KWNDSXY:3:1209:21884:2628,MALAT1,NR_002819,1304,1330,-,-
A00869:260:H3KWNDSXY:3:1163:27172:27571,MALAT1,NR_002819,1304,1331,-,-
A00869:260:H3KWNDSXY:3:1354:2003:35117,MALAT1,NR_002819,1304,1344,-,-
A00869:260:H3KWNDSXY:3:1405:3043:18662,MALAT1,NR_002819,1304,1345,-,-
A00869:260:H3KWNDSXY:3:1109:13295:12023,MALAT1,NR_002819,1304,1351,-,-
A00869:260:H3KWNDSXY:3:2131:24207:16329,MALAT1,NR_002819,1304,1355,-,-
A00869:260:H3KWNDSXY:3:1644:3351:19225,MALAT1,NR_002819,1304,1357,-,-
A00869:260:H3KWNDSXY:3:1173:21052:13401,MALAT1,NR_002819,1304,1363,-,-
A00869:260:H3KWNDSXY:3:2520:28890:15295,MALAT1,NR_002819,1304,1364,-,-
A00869:260:H3KWNDSXY:3:1175:19397:23469,MALAT1,NR_002819,1304,1365,-,-
A00869:260:H3KWNDSXY:3:2402:14326:34006,MALAT1,NR_002819,1304,1366,-,-
A00869:260:H3KWNDSXY:3:2232:32127:18552,MALAT1,NR_002819,1304,1374,-,-
A00869:260:H3KWNDSXY:3:1318:4472:32659,MALAT1,NR_002819,1304,1379,-,-
A00869:260:H3KWNDSXY:3:1505:22336:13902,MALAT1,NR_002819,1304,1381,-,-
A00869:260:H3KWNDSXY:3:1411:20916:25504,MALAT1,NR_002819,1304,1394,-,-
A00869:260:H3KWNDSXY:3:1534:2871:9408,MALAT1,NR_002819,1304,1408,-,-
A00869:260:H3KWNDSXY:3:1552:28700:24079,MALAT1,NR_002819,1304,1414,-,-
A00869:260:H3KWNDSXY:3:1161:27380:24392,MALAT1,NR_002819,1304,1417,-,-
A00869:260:H3KWNDSXY:3:1543:16414:34303,MALAT1,NR_002819,1304,1418,-,-
