read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00639:436:HVNTHDRXX:2:2255:16794:1204,TXNRD2,NM_006440,1620,1630,-,-
A00639:436:HVNTHDRXX:2:1175:25500:34444,TXNRD2,NM_006440,1656,1923,-,-
A00639:436:HVNTHDRXX:2:2117:23213:6684,TXNRD2,NM_006440,1692,1754,-,-
A00639:436:HVNTHDRXX:1:2235:25066:25989,TXNRD2,NM_006440,1696,1735,-,-
A00639:426:HTYK2DRXX:1:2120:18304:20196,TXNRD2,NM_006440,1716,1977,-,-
A00639:426:HTYK2DRXX:2:2207:5132:26850,TXNRD2,NM_006440,1784,1867,-,-
A00639:426:HTYK2DRXX:1:2240:22227:23516,SEPHS2,NM_012248,103,664,+,-
A00639:436:HVNTHDRXX:2:1118:2139:3912,SEPHS2,NM_012248,139,226,-,+
A00639:436:HVNTHDRXX:1:2149:1561:34820,SEPHS2,NM_012248,179,1039,-,-
A00639:426:HTYK2DRXX:1:2269:29930:4726,SEPHS2,NM_012248,192,192,-,-
A00639:426:HTYK2DRXX:1:2248:15872:31641,SEPHS2,NM_012248,205,308,-,-
A00639:426:HTYK2DRXX:1:2105:22679:16877,SEPHS2,NM_012248,227,274,-,-
A00639:426:HTYK2DRXX:2:2246:7527:13463,SEPHS2,NM_012248,230,326,-,-
A00639:436:HVNTHDRXX:2:1217:20211:15233,SEPHS2,NM_012248,230,390,-,-
A00639:426:HTYK2DRXX:2:2225:30327:6668,SEPHS2,NM_012248,263,268,-,-
A00639:426:HTYK2DRXX:2:2258:31286:19664,SEPHS2,NM_012248,265,1018,-,-
A00639:436:HVNTHDRXX:2:1262:23493:9017,SEPHS2,NM_012248,268,1018,-,-
A00639:426:HTYK2DRXX:1:2150:29405:34068,SEPHS2,NM_012248,289,349,-,-
A00639:426:HTYK2DRXX:1:2108:18864:1626,SEPHS2,NM_012248,330,350,-,-
A00639:436:HVNTHDRXX:2:1135:6451:24659,SEPHS2,NM_012248,331,535,-,-
A00639:426:HTYK2DRXX:1:2210:4797:3693,SEPHS2,NM_012248,411,776,-,-
A00639:426:HTYK2DRXX:2:2154:23782:17816,SEPHS2,NM_012248,491,1128,-,-
A00639:426:HTYK2DRXX:1:2135:14986:34084,SEPHS2,NM_012248,503,565,-,-
A00639:426:HTYK2DRXX:2:2275:9968:27085,SEPHS2,NM_012248,656,845,-,-
A00639:436:HVNTHDRXX:2:2245:19126:31955,SEPHS2,NM_012248,693,812,-,-
A00639:426:HTYK2DRXX:2:2124:30092:19069,SEPHS2,NM_012248,706,1427,-,-
A00639:436:HVNTHDRXX:1:1271:11442:29700,SEPHS2,NM_012248,713,1418,-,-
A00639:436:HVNTHDRXX:2:1102:21043:4492,SEPHS2,NM_012248,741,1449,-,-
A00639:436:HVNTHDRXX:1:1151:19180:25254,SEPHS2,NM_012248,748,864,-,-
A00639:426:HTYK2DRXX:2:2150:25726:1548,SEPHS2,NM_012248,761,812,-,-
A00639:436:HVNTHDRXX:1:2108:23701:32769,SEPHS2,NM_012248,789,867,-,-
A00639:426:HTYK2DRXX:2:2252:1524:13307,SEPHS2,NM_012248,800,1489,-,-
A00639:426:HTYK2DRXX:1:2258:8684:17816,SEPHS2,NM_012248,832,995,-,-
A00639:436:HVNTHDRXX:1:1252:4056:14810,SEPHS2,NM_012248,852,854,-,-
A00639:426:HTYK2DRXX:2:2171:6189:29778,SEPHS2,NM_012248,1082,1377,-,-
A00639:436:HVNTHDRXX:1:2149:14281:7780,SEPHS2,NM_012248,1154,1184,-,-
A00639:426:HTYK2DRXX:2:2112:2691:18740,SEPHS2,NM_012248,1291,1372,-,-
A00639:436:HVNTHDRXX:2:1121:31774:1157,SEPHS2,NM_012248,1298,1342,-,-
A00639:426:HTYK2DRXX:1:2175:29026:2628,SEPHS2,NM_012248,1328,1347,-,-
A00639:436:HVNTHDRXX:1:2155:22218:31485,SEPHS2,NM_012248,1952,1976,-,-
A00639:426:HTYK2DRXX:1:2248:16541:29293,SEPHS2,NM_012248,2100,2132,+,-
A00639:436:HVNTHDRXX:1:1253:10221:9925,SEPHS2,NM_012248,2100,2133,+,-
A00639:426:HTYK2DRXX:1:2135:12346:30107,SEPHS2,NM_012248,2100,2134,+,-
A00639:426:HTYK2DRXX:1:2261:5113:16705,SELENOT,NM_016275,329,1237,-,-
A00639:436:HVNTHDRXX:2:2166:19280:18630,SELENOT,NM_016275,706,756,-,-
A00639:436:HVNTHDRXX:1:1212:11614:14873,SELENOT,NM_016275,1215,1243,-,-
A00639:436:HVNTHDRXX:1:1202:5954:29841,SELENOT,NM_016275,1903,1905,-,-
A00639:436:HVNTHDRXX:2:2255:28583:31234,SELENOT,NM_016275,2607,2624,-,-
A00639:426:HTYK2DRXX:2:2114:24270:22232,MSRB1,NM_016332,282,576,-,-
A00639:426:HTYK2DRXX:2:2236:6876:4006,MSRB1,NM_016332,320,593,-,-
A00639:436:HVNTHDRXX:2:1128:30535:7811,MSRB1,NM_016332,349,702,-,-
A00639:436:HVNTHDRXX:1:1142:3152:1344,MSRB1,NM_016332,458,498,-,-
A00639:426:HTYK2DRXX:2:2267:22318:29371,MSRB1,NM_016332,458,591,-,-
A00639:436:HVNTHDRXX:2:1105:26784:1783,MSRB1,NM_016332,488,534,+,-
A00639:426:HTYK2DRXX:1:2115:28655:28134,MSRB1,NM_016332,609,613,-,-
A00639:436:HVNTHDRXX:2:2106:24207:4304,MSRB1,NM_016332,690,766,-,-
A00639:436:HVNTHDRXX:2:1257:17653:31469,MSRB1,NM_016332,777,866,-,-
A00639:426:HTYK2DRXX:2:2268:30933:26381,MSRB1,NM_016332,963,1029,-,-
A00639:426:HTYK2DRXX:2:2207:20971:21371,SELENOS,NM_018445,47,88,-,-
A00639:426:HTYK2DRXX:2:2207:22028:31970,SELENOS,NM_018445,48,88,-,-
A00639:436:HVNTHDRXX:2:2102:15628:2065,SELENOS,NM_018445,489,549,-,-
A00639:426:HTYK2DRXX:1:2150:20853:26303,SELENON,NM_020451,181,460,-,-
A00639:436:HVNTHDRXX:2:2235:10465:14418,SELENON,NM_020451,493,571,-,-
A00639:436:HVNTHDRXX:1:1160:15845:7263,SELENON,NM_020451,496,1176,-,-
A00639:436:HVNTHDRXX:2:2208:12201:10003,SELENON,NM_020451,635,710,+,+
A00639:426:HTYK2DRXX:2:2255:19162:34992,SELENON,NM_020451,638,2041,-,-
A00639:426:HTYK2DRXX:1:2178:30599:2879,SELENON,NM_020451,657,1926,-,-
A00639:426:HTYK2DRXX:1:2272:4399:3035,SELENON,NM_020451,695,820,-,-
A00639:436:HVNTHDRXX:1:2224:26512:20102,SELENON,NM_020451,786,864,-,-
A00639:436:HVNTHDRXX:2:1259:2248:29528,SELENON,NM_020451,978,1055,-,-
A00639:426:HTYK2DRXX:1:2201:5466:2785,SELENON,NM_020451,1081,1170,-,-
A00639:436:HVNTHDRXX:2:1147:20555:31485,SELENON,NM_020451,1098,1981,-,-
A00639:436:HVNTHDRXX:1:1268:14814:20165,SELENON,NM_020451,1223,1224,-,-
A00639:436:HVNTHDRXX:1:2164:31051:12273,SELENON,NM_020451,1283,1952,-,-
A00639:436:HVNTHDRXX:2:2124:28131:11224,SELENON,NM_020451,1309,2470,-,-
A00639:436:HVNTHDRXX:1:2167:3115:16532,SELENON,NM_020451,1402,1944,-,-
A00639:426:HTYK2DRXX:1:2276:4155:1736,SELENON,NM_020451,1569,1688,-,-
A00639:426:HTYK2DRXX:1:2141:19705:12414,SELENON,NM_020451,1749,1908,+,+
A00639:436:HVNTHDRXX:1:1174:29487:19648,SELENON,NM_020451,2050,2381,+,+
A00639:436:HVNTHDRXX:1:2247:19958:24283,SELENON,NM_020451,2145,2225,-,-
A00639:436:HVNTHDRXX:2:1263:32081:22701,SELENON,NM_020451,2320,2359,-,-
A00639:426:HTYK2DRXX:2:2274:7464:29606,SELENON,NM_020451,2392,2474,-,-
A00639:436:HVNTHDRXX:1:2144:10375:5149,SELENON,NM_020451,2599,2768,-,-
A00639:426:HTYK2DRXX:2:2158:8892:33865,SELENON,NM_020451,2627,2733,+,+
A00639:426:HTYK2DRXX:2:2177:25075:6496,SELENON,NM_020451,2639,2732,-,-
A00639:436:HVNTHDRXX:2:1235:28113:7091,SELENON,NM_020451,2857,2979,+,+
A00639:426:HTYK2DRXX:2:2115:18114:25755,SELENON,NM_020451,3189,4202,-,-
A00639:436:HVNTHDRXX:2:1114:4915:34240,SELENON,NM_020451,3417,3435,+,+
A00639:436:HVNTHDRXX:1:1220:11541:1313,SELENON,NM_020451,3431,3661,-,-
A00639:426:HTYK2DRXX:2:2111:24758:35477,SELENON,NM_020451,3594,3646,+,+
A00639:426:HTYK2DRXX:2:2241:26051:15421,SELENON,NM_020451,3645,3729,+,+
A00639:426:HTYK2DRXX:1:2136:25328:33552,SELENON,NM_020451,3649,3729,+,+
A00639:426:HTYK2DRXX:1:2111:8305:32878,SELENON,NM_020451,3867,4058,+,+
A00639:436:HVNTHDRXX:2:2150:28176:28213,SELENON,NM_020451,3972,4058,-,-
A00639:436:HVNTHDRXX:1:1177:17210:32299,SELENON,NM_020451,3984,4058,-,-
A00639:426:HTYK2DRXX:1:2103:4155:25535,SELENON,NM_020451,4001,4058,-,-
A00639:426:HTYK2DRXX:2:2272:30183:18881,SELENON,NM_020451,4002,4059,-,-
A00639:436:HVNTHDRXX:2:2146:17544:6699,SELENON,NM_020451,4065,4210,+,+
A00639:436:HVNTHDRXX:2:1248:30897:27946,SELENON,NM_020451,4067,4167,-,-
A00639:426:HTYK2DRXX:1:2129:22571:2691,SELENOK,NM_021237,215,238,-,-
A00639:436:HVNTHDRXX:1:1251:26115:28119,SELENOK,NM_021237,344,525,-,-
A00639:436:HVNTHDRXX:1:2133:15944:1955,SELENOK,NM_021237,465,525,-,-
A00639:436:HVNTHDRXX:2:1243:25880:31626,SELENOK,NM_021237,530,544,-,-
A00639:426:HTYK2DRXX:2:2201:25003:4742,SELENOO,NM_031454,33,108,-,-
A00639:436:HVNTHDRXX:1:2246:3215:36213,SELENOO,NM_031454,33,1411,-,-
A00639:436:HVNTHDRXX:1:2131:16170:14747,SELENOO,NM_031454,40,131,-,-
A00639:426:HTYK2DRXX:1:2150:21775:29371,SELENOO,NM_031454,107,185,-,-
A00639:436:HVNTHDRXX:1:1147:28854:3677,SELENOO,NM_031454,156,492,-,-
A00639:436:HVNTHDRXX:1:2126:28140:35540,SELENOO,NM_031454,197,492,-,-
A00639:426:HTYK2DRXX:1:2233:4797:23954,SELENOO,NM_031454,211,379,-,-
A00639:426:HTYK2DRXX:2:2134:4010:3114,SELENOO,NM_031454,211,499,-,-
A00639:426:HTYK2DRXX:2:2229:16550:35164,SELENOO,NM_031454,221,325,-,-
A00639:426:HTYK2DRXX:2:2147:26838:31626,SELENOO,NM_031454,247,343,-,-
A00639:436:HVNTHDRXX:2:2115:30418:12774,SELENOO,NM_031454,248,354,+,+
A00639:426:HTYK2DRXX:1:2217:18394:25520,SELENOO,NM_031454,262,546,-,-
A00639:426:HTYK2DRXX:2:2139:26078:1282,SELENOO,NM_031454,267,367,-,-
A00639:436:HVNTHDRXX:2:1275:10908:30530,SELENOO,NM_031454,339,577,-,-
A00639:436:HVNTHDRXX:1:1238:1280:20901,SELENOO,NM_031454,391,470,-,-
A00639:436:HVNTHDRXX:2:2228:25852:19899,SELENOO,NM_031454,510,569,-,-
A00639:436:HVNTHDRXX:1:1221:5023:20932,SELENOO,NM_031454,530,580,-,-
A00639:426:HTYK2DRXX:1:2104:10438:20322,SELENOO,NM_031454,820,1754,-,-
A00639:436:HVNTHDRXX:1:1127:7193:5087,SELENOO,NM_031454,867,876,-,-
A00639:426:HTYK2DRXX:1:2121:15067:21230,SELENOO,NM_031454,897,1549,-,-
A00639:426:HTYK2DRXX:1:2266:12391:25394,SELENOO,NM_031454,899,952,-,-
A00639:426:HTYK2DRXX:1:2208:16523:5995,SELENOO,NM_031454,940,1074,-,-
A00639:426:HTYK2DRXX:2:2277:3423:5321,SELENOO,NM_031454,990,1167,+,-
A00639:436:HVNTHDRXX:2:2214:26304:15765,SELENOO,NM_031454,996,1323,+,+
A00639:426:HTYK2DRXX:1:2214:22471:31704,SELENOO,NM_031454,1035,1182,-,-
A00639:426:HTYK2DRXX:2:2156:8757:25833,SELENOO,NM_031454,1135,1467,-,-
A00639:436:HVNTHDRXX:1:2115:18611:30091,SELENOO,NM_031454,1169,1307,-,-
A00639:436:HVNTHDRXX:2:1163:32099:33599,SELENOO,NM_031454,1173,1312,-,-
A00639:426:HTYK2DRXX:2:2201:7365:21292,SELENOO,NM_031454,1178,1313,-,-
A00639:426:HTYK2DRXX:1:2125:6696:19257,SELENOO,NM_031454,1188,1275,-,-
A00639:426:HTYK2DRXX:2:2228:1542:35102,SELENOO,NM_031454,1196,1432,-,-
A00639:426:HTYK2DRXX:2:2145:17598:13745,SELENOO,NM_031454,1197,1497,-,-
A00639:426:HTYK2DRXX:1:2177:11008:16360,SELENOO,NM_031454,1198,1497,-,-
A00639:436:HVNTHDRXX:2:1247:14986:31641,SELENOO,NM_031454,1202,1298,-,-
A00639:436:HVNTHDRXX:2:1240:14036:34945,SELENOO,NM_031454,1224,2249,-,-
A00639:426:HTYK2DRXX:1:2268:14000:29528,SELENOO,NM_031454,1259,1411,-,-
A00639:436:HVNTHDRXX:1:2104:22435:27445,SELENOO,NM_031454,1261,1329,-,-
A00639:436:HVNTHDRXX:2:2203:5276:7435,SELENOO,NM_031454,1315,1339,-,-
A00639:426:HTYK2DRXX:1:2221:24207:8187,SELENOO,NM_031454,1333,1450,-,-
A00639:436:HVNTHDRXX:1:2249:16233:21652,SELENOO,NM_031454,1343,1434,-,-
A00639:436:HVNTHDRXX:2:2271:30219:11929,SELENOO,NM_031454,1468,1564,-,-
A00639:436:HVNTHDRXX:2:2104:25111:1705,SELENOO,NM_031454,1475,1631,-,-
A00639:426:HTYK2DRXX:2:2208:29089:16986,SELENOO,NM_031454,1491,1564,-,-
A00639:436:HVNTHDRXX:1:2178:29604:25520,SELENOO,NM_031454,1550,1771,-,-
A00639:426:HTYK2DRXX:2:2152:16541:10254,SELENOO,NM_031454,1552,1771,-,-
A00639:436:HVNTHDRXX:1:2255:29197:19085,SELENOO,NM_031454,1557,1631,-,-
A00639:436:HVNTHDRXX:2:1215:21621:30639,SELENOO,NM_031454,1624,2075,-,-
A00639:426:HTYK2DRXX:2:2236:12120:12931,SELENOO,NM_031454,1636,2026,-,-
A00639:436:HVNTHDRXX:2:1130:32063:20259,SELENOO,NM_031454,1637,1771,-,-
A00639:436:HVNTHDRXX:1:1160:24433:21292,SELENOO,NM_031454,1652,1755,-,-
A00639:436:HVNTHDRXX:1:1229:11134:33520,SELENOO,NM_031454,1719,1798,-,-
A00639:426:HTYK2DRXX:1:2106:22715:32972,SELENOO,NM_031454,1746,1931,-,-
A00639:426:HTYK2DRXX:2:2263:13232:7748,SELENOO,NM_031454,1761,1958,-,-
A00639:436:HVNTHDRXX:1:1235:10926:22889,SELENOO,NM_031454,1768,2064,-,-
A00639:426:HTYK2DRXX:1:2264:3025:6324,SELENOO,NM_031454,1769,2064,-,-
A00639:426:HTYK2DRXX:1:2133:23791:6809,SELENOO,NM_031454,1787,2023,-,-
A00639:436:HVNTHDRXX:1:1107:19497:18630,SELENOO,NM_031454,1812,1880,-,+
A00639:436:HVNTHDRXX:1:1107:19795:19711,SELENOO,NM_031454,1813,1880,-,+
A00639:436:HVNTHDRXX:1:1266:7609:15233,SELENOO,NM_031454,1828,1952,-,-
A00639:426:HTYK2DRXX:2:2177:15302:23140,SELENOO,NM_031454,1832,1985,-,-
A00639:426:HTYK2DRXX:1:2126:29080:24111,SELENOO,NM_031454,1857,1933,-,-
A00639:426:HTYK2DRXX:2:2152:29206:35697,SELENOO,NM_031454,1872,1954,-,-
A00639:436:HVNTHDRXX:1:1274:8350:21339,SELENOO,NM_031454,1879,1962,-,-
A00639:426:HTYK2DRXX:2:2159:16161:15765,SELENOO,NM_031454,1882,2013,-,-
A00639:426:HTYK2DRXX:2:2124:10248:23782,SELENOO,NM_031454,1884,2017,-,-
A00639:426:HTYK2DRXX:1:2245:1027:35806,SELENOO,NM_031454,1919,1984,+,-
A00639:436:HVNTHDRXX:2:2114:30391:23281,SELENOO,NM_031454,1941,2035,-,-
A00639:436:HVNTHDRXX:2:1211:23448:28228,SELENOO,NM_031454,2031,2200,-,-
A00639:436:HVNTHDRXX:2:2221:13286:24126,SELENOO,NM_031454,2034,2223,-,-
A00639:436:HVNTHDRXX:2:1177:31964:10066,SELENOO,NM_031454,2034,2239,-,-
A00639:426:HTYK2DRXX:1:2240:31277:10285,SELENOO,NM_031454,2034,2247,-,-
A00639:426:HTYK2DRXX:1:2225:31783:26569,SELENOO,NM_031454,2044,2066,-,-
A00639:436:HVNTHDRXX:1:1171:6542:8093,SELENOO,NM_031454,2055,2213,-,-
A00639:436:HVNTHDRXX:1:2231:7726:6230,SELENOO,NM_031454,2085,2204,-,-
A00639:426:HTYK2DRXX:1:2251:4472:33223,SELENOO,NM_031454,2092,2182,-,-
A00639:426:HTYK2DRXX:2:2245:20735:20619,SELENOO,NM_031454,2141,2194,+,+
